id,screen_name,user_id,time,link,text,source,account_type,party,chamber,name
1347234450791428099,repbobgood,1345536897838436353,2021-01-07 17:31:38+00:00,https://www.twitter.com/RepBobGood/statuses/1347234450791428099,"I condemn all violence.I support election integrity.These two aren’t mutually exclusive and I believe in both of these.Last night, I continued with my objection to the submission of electors’ from six states to protect election security.",Twitter for iPhone,office,R,house,Robert Good
1347306184173350915,repnikema,1345461797361504259,2021-01-07 22:16:40+00:00,https://www.twitter.com/RepNikema/statuses/1347306184173350915,Much can happen in 13 days. We must remove President Trump from office NOW. The riot incited by the President yesterday was unpatriotic and a disgrace to our core values. I support invoking the 25th Amendment .,Twitter Web App,office,D,house,Nikema Williams
1347290995361259520,repnikema,1345461797361504259,2021-01-07 21:16:19+00:00,https://www.twitter.com/RepNikema/statuses/1347290995361259520,"Thank you for this tribute. Yesterday showed how important it is to build and protect the “Beloved Community” Congressman Lewis envisioned. I am in Congress to do just that! While rioters shamefully destroyed this tribute to my brother John Lewis yesterday, let his words continue to echo in the halls of Congress and in our hearts. Let us always stand up, speak up, and speak out against injustice and for our democracy.",Twitter Web App,office,D,house,Nikema Williams
1347274978761338896,repnikema,1345461797361504259,2021-01-07 20:12:40+00:00,https://www.twitter.com/RepNikema/statuses/1347274978761338896,"I would have never imagined I wouldn't be safe in the U.S. Capitol or any federal building. But thankfully, domestic terrorism cannot and will not stop the peaceful transfer of power, ensuring Joe Biden is the next POTUS.",Twitter Web App,office,D,house,Nikema Williams
1347102232349708289,repnikema,1345461797361504259,2021-01-07 08:46:14+00:00,https://www.twitter.com/RepNikema/statuses/1347102232349708289,"Congress upheld the will of America’s voters and the sanctity of the democratic process. I am proud my colleagues in the House and Senate were able to move forward with the process, despite a domestic terrorist attack on the U.S. Capitol. Read my statement below:",Twitter Web App,office,D,house,Nikema Williams
1347277787195990017,repteresalf,1345147845926670337,2021-01-07 20:23:50+00:00,https://www.twitter.com/RepTeresaLF/statuses/1347277787195990017,This President is a threat to the people and our democracy. We are resolved to do everything we can to remove him from office. I urge the Cabinet to invoke the 25th amendment.We never know what this man is going to do. It’s always scary and yesterday it was deadly.,Twitter for iPhone,office,D,house,Teresa Fernandez
1347203130392457217,repteresalf,1345147845926670337,2021-01-07 15:27:10+00:00,https://www.twitter.com/RepTeresaLF/statuses/1347203130392457217,Like I told — I am here. I will be here for as long as I need to serve New Mexico.,Twitter for iPhone,office,D,house,Teresa Fernandez
1347101126647279617,repteresalf,1345147845926670337,2021-01-07 08:41:51+00:00,https://www.twitter.com/RepTeresaLF/statuses/1347101126647279617,,Twitter for iPhone,office,D,house,Teresa Fernandez
1347100984875626497,repteresalf,1345147845926670337,2021-01-07 08:41:17+00:00,https://www.twitter.com/RepTeresaLF/statuses/1347100984875626497,We certified the election results. Trump lost at the ballot box & in the courts. Violence lost and Democracy won. We performed our constitutional duty. Now it’s time to create opportunities for our communities. We must focus on beating this pandemic & fixing our economy.,Twitter for iPhone,office,D,house,Teresa Fernandez
1347047479200665601,repteresalf,1345147845926670337,2021-01-07 05:08:40+00:00,https://www.twitter.com/RepTeresaLF/statuses/1347047479200665601,I am sitting in the House as the certificate of New Mexico's 5 electoral votes were reported and tallied for Joseph R Biden for President and Kamala Harris for Vice President!,Twitter Web App,office,D,house,Teresa Fernandez
1347188020890521602,repfeenstra,1345135363761852416,2021-01-07 14:27:08+00:00,https://www.twitter.com/RepFeenstra/statuses/1347188020890521602,"America can, and must, be better than what we witnessed yesterday. I pray that she will be.",Twitter for Android,office,R,house,Randy Feenstra
1347333777866022913,repsarajacobs,1345103905869455361,2021-01-08 00:06:19+00:00,https://www.twitter.com/RepSaraJacobs/statuses/1347333777866022913,Not what I expected for my first committee meeting - an emergency session on yesterday's attack on our democracy - but grateful to Chairman for his quick action getting us together. Our work has never been more urgent.,Twitter Media Studio,office,D,house,Sara Jacobs
