id,screen_name,user_id,time,link,text,source,account_type,party,chamber,name
1346538526364598273,repteresalf,1345147845926670337,2021-01-05 19:26:16+00:00,https://www.twitter.com/RepTeresaLF/statuses/1346538526364598273,💰 A small dollar matching system and Super PAC restrictions will end the influence of big money in our politics.Let’s uplift and amplify citizens’ voices in politics and end big corporate influence. We will make the system work FOR us in a transparent and accessible way.,Twitter Web App,office,D,house,Teresa Fernandez
1346538525639012355,repteresalf,1345147845926670337,2021-01-05 19:26:16+00:00,https://www.twitter.com/RepTeresaLF/statuses/1346538525639012355,"🗳 #HR1 provides automatic voter registration for every eligible voter!Let's remove barriers to voting and increase access to the ballot box, because this is what democracy should look like.",Twitter Web App,office,D,house,Teresa Fernandez
1346538524917567494,repteresalf,1345147845926670337,2021-01-05 19:26:16+00:00,https://www.twitter.com/RepTeresaLF/statuses/1346538524917567494,We must protect the democracy we love! That’s why the first bill I will co-sponsor as a Member of Congress is the #ForThePeopleAct. The bill protects our elections so every vote counts and every voice is heard.,Twitter Web App,office,D,house,Teresa Fernandez
1346532452383260673,repteresalf,1345147845926670337,2021-01-05 19:02:08+00:00,https://www.twitter.com/RepTeresaLF/statuses/1346532452383260673,"Thank you for the warm welcome ! Honored to join the in the good fight to protect our communities. Welcome to the , and !",Twitter for iPhone,office,D,house,Teresa Fernandez
1346530576321433600,repfeenstra,1345135363761852416,2021-01-05 18:54:41+00:00,https://www.twitter.com/RepFeenstra/statuses/1346530576321433600,"I just voted in favor of H.R. 22, which requires federal agencies to make their spending decisions available to the public.We need to reign in out-of-control spending in Washington -- having gvt agencies be transparent about their budgeting practices is a great place to start.",Twitter for Android,office,R,house,Randy Feenstra
1346470139844128769,repfeenstra,1345135363761852416,2021-01-05 14:54:32+00:00,https://www.twitter.com/RepFeenstra/statuses/1346470139844128769,"In Iowa, we abided by a 99% spending limit & balanced our budget, all while successfully lowering taxes.I think Washington can learn a lot from the way we do things at home.",Twitter for Android,office,R,house,Randy Feenstra
1346469523679891460,repsarajacobs,1345103905869455361,2021-01-05 14:52:05+00:00,https://www.twitter.com/RepSaraJacobs/statuses/1346469523679891460,"I'm proud to be an original co-sponsor of #DCStatehood. Part of restoring trust in our government is making sure that everyone is fully represented. It's long past time folks in D.C. have the same rights and representation as the rest of us. Today, on the first day of the #117thCongress, I reintroduced my #DCStatehood bill with a record-breaking 202 original cosponsors. After its overwhelming passage in the House in June, and with even more original cosponsors, we will get it passed again.#DCStatehood",Twitter Web App,office,D,house,Sara Jacobs
1346552574212763651,reprosendale,1344751420139040783,2021-01-05 20:22:06+00:00,https://www.twitter.com/RepRosendale/statuses/1346552574212763651,It was great to join on Montana Talks this morning to discuss the importance of election integrity and my goals for the first few weeks representing the people of Montana!Listen to my full interview here -->,Twitter Web App,office,R,house,Matthew Rosendale
1346496673741221888,reprosendale,1344751420139040783,2021-01-05 16:39:58+00:00,https://www.twitter.com/RepRosendale/statuses/1346496673741221888,All Americans have the right to a fair and secure election. Read my statement on tomorrow's Electoral College certification vote ⬇️,Twitter Web App,office,R,house,Matthew Rosendale
1346476299825471489,reprosendale,1344751420139040783,2021-01-05 15:19:00+00:00,https://www.twitter.com/RepRosendale/statuses/1346476299825471489,"Hey , our freshmen class is bigger than your freshmen class. 🇺🇸",Twitter Web App,office,R,house,Matthew Rosendale
1346606636555771906,repmalliotakis,1344750588026900481,2021-01-05 23:56:55+00:00,https://www.twitter.com/RepMalliotakis/statuses/1346606636555771906,"🚨 #NY11 Vaccination Update: Residents that fall into these categories can schedule immunization appointments at 165 Vanderbilt Ave., Staten Island, NY 10304 from 9am-4pm, 7 days a week. Click here to make your appointment today ⬇️",Twitter Web App,office,R,house,Nicole Malliotakis
1346562545516240897,repmalliotakis,1344750588026900481,2021-01-05 21:01:43+00:00,https://www.twitter.com/RepMalliotakis/statuses/1346562545516240897,"This is no time for Politics. I continue to implore & to put differences aside, work together & get this job done so we can reopen our schools, small businesses & our state. Stay tuned for more updates on how & when you can get vaccinated.",Twitter Web App,office,R,house,Nicole Malliotakis
1346562434648170502,repmalliotakis,1344750588026900481,2021-01-05 21:01:16+00:00,https://www.twitter.com/RepMalliotakis/statuses/1346562434648170502,"I’m pleased to hear the city has identified sites across all boroughs to serve as administration hubs. This should be helpful, but logistical improvements are still needed and #NYS must widen the parameters so more individuals can be immunized.",Twitter Web App,office,R,house,Nicole Malliotakis
1346562293866360832,repmalliotakis,1344750588026900481,2021-01-05 21:00:43+00:00,https://www.twitter.com/RepMalliotakis/statuses/1346562293866360832,"Our #NYPD officers and other essential workers, along with at-risk populations, will be prioritized to receive the vaccine but a date MUST be set for movement into Phase 1B.",Twitter Web App,office,R,house,Nicole Malliotakis
1346562171321397256,repmalliotakis,1344750588026900481,2021-01-05 21:00:14+00:00,https://www.twitter.com/RepMalliotakis/statuses/1346562171321397256,Other states have already moved out of Phase 1A & are moving into Phase 1B. It is clear that New York State is lagging in vaccine administration & our residents are in great need.,Twitter Web App,office,R,house,Nicole Malliotakis
1346562088223825920,repmalliotakis,1344750588026900481,2021-01-05 20:59:54+00:00,https://www.twitter.com/RepMalliotakis/statuses/1346562088223825920,My office has been working with & 's offices' about speeding up the #COVID19 vaccine rollout.,Twitter Web App,office,R,house,Nicole Malliotakis
1346487966080921600,repyoungkim,1344677401465397249,2021-01-05 16:05:22+00:00,https://www.twitter.com/RepYoungKim/statuses/1346487966080921600,"Thank you, , for this beautiful tribute to your son Tommy. I am sure this only scratches the surface of what an incredible young man he was. As a mother of four, I can only imagine what you are going through. Please know I am thinking of you & Sarah during this time. Statement of Congressman Jamie Raskin and Sarah Bloom Raskin on the Remarkable Life of Tommy Raskin:",Twitter for iPhone,office,R,house,Young Kim
1346576976287588355,repherrell,1344416719260016641,2021-01-05 21:59:03+00:00,https://www.twitter.com/RepHerrell/statuses/1346576976287588355,Fixing our immigration system will be among my top priorities in Congress. That begins with securing the border.,TweetDeck,office,R,house,Stella Herrell
1346514166346117121,repherrell,1344416719260016641,2021-01-05 17:49:28+00:00,https://www.twitter.com/freedomcaucus/statuses/1346513613285163011,"RT Please give a follow to a handful of our newest members: , , , , and .",TweetDeck,office,R,house,Stella Herrell
1346473581429997569,repherrell,1344416719260016641,2021-01-05 15:08:12+00:00,https://www.twitter.com/RepHerrell/statuses/1346473581429997569,Action must be taken to restore Americans’ faith in the fairness of our elections and the legitimacy of our institutions.,TweetDeck,office,R,house,Stella Herrell
1346554781486227458,repbowman,1344389506963808264,2021-01-05 20:30:52+00:00,https://www.twitter.com/RepBowman/statuses/1346554781486227458,I implore you to join me in getting vaccinated when the moment comes — even if you’re nervous as I was.,Twitter Web App,office,D,house,Jamaal Bowman
1346499556335374347,repbowman,1344389506963808264,2021-01-05 16:51:25+00:00,https://www.twitter.com/RepBowman/statuses/1346499556335374347,"When we talk about the Green New Deal, we’re talking about more than climate change.We’re talking institutional change, and rewriting our country’s social contract that has continuously failed Black and brown communities.",Twitter Web App,office,D,house,Jamaal Bowman
1346577292789747712,repfischbach,1344375287484723205,2021-01-05 22:00:19+00:00,https://www.twitter.com/RepFischbach/statuses/1346577292789747712,"Western Minnesota's own is using his platform to bring awareness to the dangers of grain bins and to help train small, rural fire departments to respond to grain bin accidents. He raised more than $60,000 for these communities. Incredible!",Twitter Web App,office,R,house,Michelle Fischbach
1346571081478504449,repfischbach,1344375287484723205,2021-01-05 21:35:38+00:00,https://www.twitter.com/HouseGOP/statuses/1346512174055874561,"RT Meet Congresswoman Michelle Fischbach, representing Minnesota’s 7th Congressional District ⟶",Twitter Web App,office,R,house,Michelle Fischbach
1346471482948341762,repfischbach,1344375287484723205,2021-01-05 14:59:52+00:00,https://www.twitter.com/RepFischbach/statuses/1346471482948341762,"""Michelle Fischbach was sworn in as a member of the 117th Congress representing Minnesota’s Seventh Congressional District during a ceremony on Sunday."" #mn07",Twitter Web App,office,R,house,Michelle Fischbach
1346470934710874117,repfischbach,1344375287484723205,2021-01-05 14:57:41+00:00,https://www.twitter.com/RepFischbach/statuses/1346470934710874117,Fischbach blasts Dems for House rules changes,Twitter Web App,office,R,house,Michelle Fischbach
1346548105311903754,repmtg,1344356576786866176,2021-01-05 20:04:20+00:00,https://www.twitter.com/RepMTG/statuses/1346548105311903754,"If I’m forced to wear a mask in ’s House of Hypocrites, it’s going to have a message.",Twitter for iPhone,office,R,house,Marjorie Greene
1346565523769872384,repgarbarino,1344349650447433729,2021-01-05 21:13:33+00:00,https://www.twitter.com/HouseGOP/statuses/1346537899441979399,RT Nancy Pelosi and House Democrats are so desperate to enact their socialist agenda that they changed the House rules and decades of precedent to: ✖️ Silence the voices of millions of Americans✖️ Eliminate debate✖️ Stifle free speech✖️ Pave the way for the Green New Deal,Twitter for iPhone,office,R,house,Andrew Garbarino
1346606606696538112,repkatcammack,1344325638983987201,2021-01-05 23:56:48+00:00,https://www.twitter.com/RepKatCammack/statuses/1346606606696538112,"I co-signed a letter from to Speaker Pelosi, urging for public debate of all concerns regarding our electoral integrity. I look forward to voicing my concerns during the joint session tomorrow.",Twitter for iPhone,office,R,house,Katherine Cammack
1346600876752973827,repkatcammack,1344325638983987201,2021-01-05 23:34:02+00:00,https://www.twitter.com/RepKatCammack/statuses/1346600876752973827,"Today I voted for H.R. 22, the Congressional Budget Justification Transparency Act. All Americans deserve to know how their hard-earned tax dollars are being spent by the federal government. Transparent and straightforward explanations should be the standard. #HowIVoted #FL03",Twitter Web App,office,R,house,Katherine Cammack
1346554526250184705,repkatcammack,1344325638983987201,2021-01-05 20:29:51+00:00,https://www.twitter.com/RepublicanStudy/statuses/1346552062142795781,"RT The 117th freshmen class is well served with , , , and on the #RSC steering committee! Congratulations to the new class of freedom fighters, including 7 fellow Texans!Republicans didn’t lose a single House incumbent in 2020. Americans from all backgrounds voted for liberty, opportunity, and security... NOT identity politics, rioting, and socialism.",Twitter Web App,office,R,house,Katherine Cammack
1346526913800638465,repkatcammack,1344325638983987201,2021-01-05 18:40:08+00:00,https://www.twitter.com/RepKatCammack/statuses/1346526913800638465,Excited to serve as the Vice Chair of the Women’s Caucus during the 117th Congress. “The caucus is critical to continuing a tradition of bipartisan collaboration that works to ensure the values of American women nationwide are represented in federal policy.”,Twitter for iPhone,office,R,house,Katherine Cammack
1346524733521670145,repkatcammack,1344325638983987201,2021-01-05 18:31:28+00:00,https://www.twitter.com/RepKatCammack/statuses/1346524733521670145,Making notes and preparing for votes. I’m working hard to read every bill that crosses my desk. #FL03,Twitter for iPhone,office,R,house,Katherine Cammack
1346502283039805441,repkatcammack,1344325638983987201,2021-01-05 17:02:15+00:00,https://www.twitter.com/RepAshleyHinson/statuses/1346226304757198850,RT Excited to serve alongside a record number of Republican women in the House!,Twitter for iPhone,office,R,house,Katherine Cammack
1346477052422049792,repkatcammack,1344325638983987201,2021-01-05 15:22:00+00:00,https://www.twitter.com/RepKatCammack/statuses/1346477052422049792,"I talked with about my ""American Opportunity"" priorities for the 117th:✅ Improving access to broadband✅ Support for veterans & first responders✅ Agriculture in #FL03✅ Addressing the homelessness crisis Read more:",TweetDeck,office,R,house,Katherine Cammack
1346468746316025865,repkatcammack,1344325638983987201,2021-01-05 14:48:59+00:00,https://www.twitter.com/Jim_Jordan/statuses/1346465311873249280,RT Who makes election law:-State legislaturesWho doesn’t:-Liberal judges-Secretaries of State-County clerks It’s about the Constitution.,Twitter for iPhone,office,R,house,Katherine Cammack
1346465727964844032,repkatcammack,1344325638983987201,2021-01-05 14:37:00+00:00,https://www.twitter.com/RepKatCammack/statuses/1346465727964844032,"""[On Sunday] I took an oath to the U.S. Constitution—not a party—but to the U.S. Constitution that I would uphold and defend it...it is our job with all the checks and balances when state legislatures have failed.""I spoke with about the electoral vote tomorrow.",Twitter Media Studio,office,R,house,Katherine Cammack
1346460943396573185,repkatcammack,1344325638983987201,2021-01-05 14:17:59+00:00,https://www.twitter.com/RepKatCammack/statuses/1346460943396573185,"""If we do not have free, fair elections, and voters do not feel confident in that they have cast their ballot and their vote has been counted correctly then what are we doing here?""I talked with about tomorrow's electoral certification. More:",Twitter Media Studio,office,R,house,Katherine Cammack
1346494431092989957,replisamcclain,1344032292432437248,2021-01-05 16:31:03+00:00,https://www.twitter.com/RepLisaMcClain/statuses/1346494431092989957,Americans across the nation spoke during the 2020 election. Here is what they said ⤵️,Twitter Web App,office,R,house,Lisa McClain
1346483431840993280,replisamcclain,1344032292432437248,2021-01-05 15:47:21+00:00,https://www.twitter.com/RepLisaMcClain/statuses/1346483431840993280,"Thanks for the warm welcome - thrilled to be here! Great to welcome and to the Michigan delegation. They’ll serve the good folks of Michigan well, and I look forward to working with them on a number of priorities important to Michigan and the USA. Let’s get to work! #MI06 #MI03 #MI10",Twitter Web App,office,R,house,Lisa McClain
